%  columns=["iteration, evaluation, sigma, void, void, stds==sigma*sqrt(diag(C))" (startseed=212885, 2020/04/13 16:28:47.85)
80 801 4.323646e-01 0 0 1.250412e-01 6.281488e-02 1.020324e-01 1.142753e-01 1.182121e-01 8.428144e-02 
81 811 4.465990e-01 0 0 1.260208e-01 6.485438e-02 1.035836e-01 1.137898e-01 1.225626e-01 8.519435e-02 
82 821 4.301516e-01 0 0 1.216188e-01 5.771987e-02 1.036569e-01 1.135382e-01 1.077432e-01 7.690130e-02 
83 831 4.579020e-01 0 0 1.310872e-01 6.343745e-02 1.099616e-01 1.242257e-01 1.115384e-01 7.953731e-02 
84 841 4.920417e-01 0 0 1.391518e-01 7.067613e-02 1.221953e-01 1.332674e-01 1.172392e-01 8.355149e-02 
85 851 5.181527e-01 0 0 1.418284e-01 7.282826e-02 1.405341e-01 1.406126e-01 1.207361e-01 8.499314e-02 
86 861 5.179073e-01 0 0 1.350348e-01 7.052686e-02 1.377640e-01 1.359906e-01 1.160980e-01 8.564054e-02 
87 871 4.682894e-01 0 0 1.167765e-01 6.197826e-02 1.187942e-01 1.181743e-01 1.016378e-01 7.675476e-02 
88 881 4.372006e-01 0 0 1.106979e-01 5.538090e-02 1.061188e-01 1.092903e-01 9.080680e-02 7.096776e-02 
89 891 3.792846e-01 0 0 9.263062e-02 4.544901e-02 9.040587e-02 9.024077e-02 7.479154e-02 5.841423e-02 
90 901 4.744950e-01 0 0 1.274912e-01 5.931450e-02 1.130505e-01 1.218137e-01 9.150883e-02 7.236810e-02 
91 911 4.615806e-01 0 0 1.202914e-01 5.855640e-02 1.098948e-01 1.135670e-01 8.568973e-02 6.724286e-02 
92 921 4.701850e-01 0 0 1.212858e-01 5.805595e-02 1.116047e-01 1.151574e-01 8.398750e-02 6.712752e-02 
93 931 4.734980e-01 0 0 1.259713e-01 5.788471e-02 1.138505e-01 1.191103e-01 8.241901e-02 6.701614e-02 
94 941 4.027145e-01 0 0 1.055238e-01 4.642036e-02 9.413493e-02 9.788264e-02 6.834590e-02 5.477688e-02 
95 951 4.218711e-01 0 0 1.170237e-01 4.700791e-02 9.606637e-02 1.120906e-01 7.028466e-02 5.597623e-02 
96 961 4.228958e-01 0 0 1.216186e-01 4.722826e-02 9.959948e-02 1.182391e-01 6.919546e-02 5.497631e-02 
97 971 4.576082e-01 0 0 1.479423e-01 5.007700e-02 1.126273e-01 1.428363e-01 7.252330e-02 5.924522e-02 
98 981 4.995730e-01 0 0 1.607182e-01 5.443746e-02 1.239704e-01 1.581920e-01 8.124732e-02 6.199552e-02 
99 991 5.810028e-01 0 0 1.948286e-01 6.289221e-02 1.407941e-01 1.899456e-01 8.988339e-02 7.673541e-02 
100 1001 5.810174e-01 0 0 1.912152e-01 6.141343e-02 1.366206e-01 1.848690e-01 8.727035e-02 8.142025e-02 
